respondent_id,xyz_vaccine,seasonal_vaccine
42094,0.181527345,0.278700706
42095,0.061426353,0.310774737
42096,0.007552494,0.044329871
42097,0.008869981,0.02744275
42098,0.482880972,0.788065891
42099,0.085250951,0.20833147
42100,0.874865165,0.930280074
42101,0.549089006,0.216918576
42102,0.108593198,0.592618778
42103,0.077095165,0.104652813
42104,0.174447877,0.231269238
42105,0.054854893,0.235833237
42106,0.012370875,0.046632271
42107,0.10701664,0.401492503
42108,0.234521393,0.886224005
42109,0.682577557,0.943416572
42110,0.079295971,0.074385074
42111,0.163298317,0.550757021
42112,0.035432326,0.015156115
42113,0.112812452,0.824368894
42114,0.051219223,0.178835637
42115,0.056184436,0.0412784
42116,0.107710232,0.955969879
42117,0.012269341,0.024835181
42118,0.589248412,0.875365176
42119,0.165490258,0.746487484
42120,0.126239925,0.709044997
42121,0.348865567,0.342694836
42122,0.064439377,0.426834923
42123,0.051948019,0.586184345
42124,0.314951917,0.527719572
42125,0.683753185,0.923505563
42126,0.067385145,0.866191547
42127,0.368901437,0.663184459
42128,0.082122964,0.669391969
42129,0.087917182,0.186928749
42130,0.376311275,0.728807808
42131,0.046172459,0.342321478
42132,0.039346012,0.062022805
42133,0.175944404,0.309135763
42134,0.215392282,0.46912895
42135,0.140499611,0.265010645
42136,0.272281962,0.599036723
42137,0.370278992,0.7084481
42138,0.255384414,0.752038703
42139,0.066718193,0.219753068
42140,0.04062351,0.205636282
42141,0.036128983,0.114704298
42142,0.278014972,0.357607337
42143,0.079217069,0.043534076
42144,0.040828036,0.190530259
42145,0.081723241,0.581176863
42146,0.126701043,0.733767857
42147,0.354100188,0.564254302
42148,0.410391593,0.964972959
42149,0.131765295,0.612911679
42150,0.284553426,0.799025285
42151,0.254262077,0.960579821
42152,0.066650494,0.490503078
42153,0.407752121,0.40385176
42154,0.823910908,0.972858297
42155,0.046344402,0.370808041
42156,0.073055051,0.457803792
42157,0.103159782,0.33483846
42158,0.115854213,0.400329048
42159,0.02336607,0.099806133
42160,0.21445607,0.665881647
42161,0.150101738,0.278043829
42162,0.064844395,0.185788505
42163,0.203731087,0.887616749
42164,0.061126687,0.235169054
42165,0.018613328,0.062553391
42166,0.057368152,0.119242718
42167,0.153785232,0.565062328
42168,0.063210674,0.195896483
42169,0.096814996,0.179895398
42170,0.037107689,0.072610157
42171,0.848196431,0.472155176
42172,0.007347213,0.029112851
42173,0.048547215,0.046375657
42174,0.441201359,0.935551922
42175,0.02791226,0.02956102
42176,0.290161068,0.374508755
42177,0.027853949,0.681581542
42178,0.438535079,0.805388227
42179,0.059390144,0.042934303
42180,0.124795057,0.680156576
42181,0.375401573,0.300172388
42182,0.048492713,0.062005002
42183,0.084565032,0.065566751
42184,0.336313401,0.886404386
42185,0.365635263,0.604346819
42186,0.126771359,0.60712968
42187,0.086817121,0.154090742
42188,0.101762052,0.194457806
42189,0.077608343,0.207478479
42190,0.084275519,0.416357523
42191,0.119198824,0.974997939
42192,0.011979279,0.01529451
42193,0.93776608,0.987286762
42194,0.116808823,0.202822836
42195,0.218790253,0.518771937
42196,0.262092177,0.371527083
42197,0.13120873,0.391410497
42198,0.097618226,0.275151409
42199,0.794119962,0.919312092
42200,0.130441703,0.41174665
42201,0.101240463,0.954188747
42202,0.30182891,0.682619126
42203,0.030358988,0.12291798
42204,0.522295663,0.823547969
42205,0.134382965,0.166300901
42206,0.08310126,0.028332006
42207,0.200108932,0.793262324
42208,0.017384841,0.054134557
42209,0.184836286,0.717197203
42210,0.046732143,0.154257836
42211,0.019654133,0.596548023
42212,0.13716863,0.845871361
42213,0.07516376,0.056925239
42214,0.04246719,0.949251151
42215,0.154563741,0.376889118
42216,0.135661234,0.501525521
42217,0.104435368,0.189961995
42218,0.025035728,0.111993254
42219,0.031505349,0.072709096
42220,0.128724695,0.207659384
42221,0.080701294,0.151276453
42222,0.296746862,0.783488269
42223,0.116190246,0.304009961
42224,0.116825487,0.159559387
42225,0.540896353,0.903591573
42226,0.069038569,0.909701129
42227,0.088385676,0.191941427
42228,0.146290217,0.197588177
42229,0.012272756,0.017277913
42230,0.25647427,0.842585311
42231,0.086276557,0.721588482
42232,0.79921936,0.869772152
42233,0.270137875,0.677874123
42234,0.76854291,0.902229498
42235,0.039043732,0.112095239
42236,0.176148062,0.955260088
42237,0.066702486,0.105016103
42238,0.099249968,0.567324753
42239,0.086673964,0.119882765
42240,0.044616939,0.863215292
42241,0.218320914,0.960843315
42242,0.030724331,0.410392578
42243,0.124029538,0.632471136
42244,0.149728588,0.179588556
42245,0.018086984,0.024743936
42246,0.211468969,0.400795586
42247,0.134551008,0.053552937
42248,0.239733529,0.78920273
42249,0.174190159,0.880888228
42250,0.186426917,0.401376461
42251,0.228381512,0.625792493
42252,0.040464933,0.755955316
42253,0.806747361,0.927638057
42254,0.082662432,0.324852262
42255,0.081497289,0.323250684
42256,0.308848644,0.813248575
42257,0.113605683,0.383092532
42258,0.039424822,0.107510902
42259,0.055985315,0.139057371
42260,0.340100817,0.440688431
42261,0.098167242,0.664300128
42262,0.007615085,0.018427917
42263,0.173190112,0.800014213
42264,0.095972587,0.091440818
42265,0.093999348,0.598638369
42266,0.061479341,0.380502953
42267,0.172153275,0.700592407
42268,0.130239602,0.291742919
42269,0.136588335,0.446042242
42270,0.100147017,0.227329752
42271,0.440364421,0.693940603
42272,0.05239373,0.051206124
42273,0.028103212,0.242901991
42274,0.103228832,0.298661902
42275,0.790153484,0.925732569
42276,0.1614126,0.849208526
42277,0.005984672,0.020805378
42278,0.049422894,0.120261439
42279,0.059755197,0.045511209
42280,0.132376954,0.421910927
42281,0.010532912,0.030000204
42282,0.117275876,0.187159621
42283,0.23818883,0.387041201
42284,0.03045928,0.054343249
42285,0.238931507,0.441042105
42286,0.11870058,0.188650995
42287,0.079286889,0.353267427
42288,0.061540746,0.252220977
42289,0.133945671,0.362915118
42290,0.032935025,0.163766117
42291,0.109095384,0.127671035
42292,0.137447919,0.731051528
42293,0.108303101,0.218297795
42294,0.287017058,0.747391272
42295,0.064202123,0.689494461
42296,0.14805955,0.76156576
42297,0.046423146,0.043006622
42298,0.049881408,0.329767648
42299,0.391945843,0.40751504
42300,0.059076833,0.148297101
42301,0.183746514,0.014960899
42302,0.169761581,0.543660445
42303,0.275137218,0.383486915
42304,0.096462183,0.125480187
42305,0.277366258,0.936673736
42306,0.029863811,0.125966604
42307,0.870373936,0.97466798
42308,0.042236803,0.0629927
42309,0.133809254,0.850249505
42310,0.007721318,0.034186038
42311,0.136241758,0.89099973
42312,0.495276966,0.600362099
42313,0.274781739,0.82309329
42314,0.059483349,0.273741859
42315,0.069005157,0.128066559
42316,0.02564426,0.217559722
42317,0.326552419,0.583808977
42318,0.195297348,0.294343852
42319,0.100698976,0.247792857
42320,0.031601578,0.754158728
42321,0.864459952,0.809315864
42322,0.1163738,0.893732805
42323,0.07918799,0.172508117
42324,0.074802494,0.111312564
42325,0.306938381,0.138298627
42326,0.077665326,0.099596943
42327,0.03980469,0.047208241
42328,0.027121223,0.675359602
42329,0.321379933,0.989479437
42330,0.049074219,0.108523967
42331,0.007668848,0.416255932
42332,0.082549231,0.067212147
42333,0.120979159,0.917225424
42334,0.790971453,0.926901075
42335,0.063705607,0.509937618
42336,0.043775575,0.808145916
42337,0.090333467,0.631062433
42338,0.413005902,0.915148146
42339,0.395972992,0.55381618
42340,0.189130118,0.245678199
42341,0.371095174,0.638056659
42342,0.013329201,0.025672028
42343,0.391204617,0.788076525
42344,0.167218291,0.942675633
42345,0.045318019,0.551972499
42346,0.278759659,0.665537261
42347,0.304148611,0.854671778
42348,0.166245118,0.82335781
42349,0.119641098,0.958768931
42350,0.269545964,0.931175629
42351,0.944136748,0.982573959
42352,0.041835462,0.180765777
42353,0.887616891,0.893609794
42354,0.817321887,0.891617584
42355,0.085155988,0.318472237
42356,0.108837334,0.422221953
42357,0.030770537,0.279833865
42358,0.035031229,0.075299455
42359,0.711182149,0.86973382
42360,0.717987515,0.787523037
42361,0.145627364,0.391999613
42362,0.257867022,0.430286151
42363,0.092185622,0.410160605
42364,0.0422184,0.118175685
42365,0.387446078,0.915314159
42366,0.024087166,0.047769503
42367,0.398656931,0.123431439
42368,0.633286723,0.750858903
42369,0.580331334,0.837359792
42370,0.05476218,0.374957584
42371,0.357964708,0.657999099
42372,0.285187278,0.337647429
42373,0.167898366,0.349988051
42374,0.022445586,0.846011403
42375,0.023705639,0.096479665
42376,0.044167078,0.010585391
42377,0.016923964,0.103384299
42378,0.269745978,0.867705863
42379,0.130074304,0.943513416
42380,0.054982222,0.120632128
42381,0.148604713,0.545391902
42382,0.214148506,0.439822809
42383,0.24783108,0.636177515
42384,0.521572111,0.893553731
42385,0.302563565,0.7175902
42386,0.147293225,0.559867313
42387,0.078974362,0.282508059
42388,0.426498723,0.637502333
42389,0.115643686,0.532611638
42390,0.074557496,0.141314949
42391,0.116743413,0.251100537
42392,0.038427498,0.088206723
42393,0.322837654,0.823071543
42394,0.075831889,0.524250296
42395,0.397488279,0.537663667
42396,0.030708517,0.053492935
42397,0.023629422,0.078965217
42398,0.095912679,0.456803599
42399,0.245398779,0.201254017
42400,0.364570777,0.8273934
42401,0.082046858,0.205744305
42402,0.065796664,0.819780281
42403,0.271346956,0.857597486
42404,0.103026008,0.929795299
42405,0.265280301,0.828455489
42406,0.120520151,0.96453308
42407,0.30696905,0.580871878
42408,0.01633122,0.047190045
42409,0.173861,0.764201163
42410,0.209983247,0.858829774
42411,0.044433611,0.328860118
42412,0.567132679,0.831370392
42413,0.05998564,0.059714919
42414,0.02912525,0.121754061
42415,0.058646807,0.127558387
42416,0.295684201,0.214659428
42417,0.0225811,0.029643332
42418,0.074745042,0.354687376
42419,0.185133703,0.510830909
42420,0.051359626,0.137958139
42421,0.065604965,0.246571703
42422,0.070929061,0.033748503
42423,0.02116641,0.033008083
42424,0.056359752,0.563932214
42425,0.061681226,0.089519722
42426,0.124308582,0.246136998
42427,0.137475664,0.509072583
42428,0.073910748,0.313590672
42429,0.023855978,0.170645528
42430,0.44757631,0.623042226
42431,0.318471333,0.674311178
42432,0.029697614,0.218792914
42433,0.212183612,0.257021532
42434,0.043994687,0.564020858
42435,0.079381221,0.364270886
42436,0.036487468,0.030604222
42437,0.009165334,0.075445325
42438,0.496912729,0.379004843
42439,0.907773501,0.976138774
42440,0.350994844,0.409538223
42441,0.294459276,0.851329805
42442,0.096647962,0.707292526
42443,0.059982643,0.095698376
42444,0.30036361,0.97767801
42445,0.024304079,0.083775669
42446,0.160982674,0.593890875
42447,0.119048594,0.744188562
42448,0.020038114,0.258488473
42449,0.039879064,0.03912216
42450,0.082256399,0.662164067
42451,0.054133138,0.149780766
42452,0.07231231,0.917422664
42453,0.042820765,0.154800017
42454,0.092759497,0.310830361
42455,0.041253983,0.111970757
42456,0.151453037,0.692548918
42457,0.050391228,0.215561246
42458,0.190155343,0.37551824
42459,0.058621785,0.408612215
42460,0.224753119,0.906155987
42461,0.225922475,0.16473652
42462,0.704836255,0.920678542
42463,0.160606029,0.23142561
42464,0.355703196,0.53399255
42465,0.115196627,0.220782649
42466,0.222885967,0.765638843
42467,0.100250744,0.946641478
42468,0.047775759,0.014946355
42469,0.099922685,0.106353482
42470,0.763769671,0.906210702
42471,0.113756159,0.586205315
42472,0.057470434,0.316925916
42473,0.503579204,0.774209344
42474,0.153896358,0.836731721
42475,0.505768938,0.98325221
42476,0.051795684,0.934014159
42477,0.246167534,0.904793296
42478,0.004592626,0.00910376
42479,0.172447578,0.363072021
42480,0.48768877,0.836731928
42481,0.029368759,0.663672101
42482,0.0383717,0.314440602
42483,0.695062907,0.623445827
42484,0.012172754,0.056245661
42485,0.014597364,0.0245953
42486,0.915231526,0.933227015
42487,0.28445085,0.823949677
42488,0.036074571,0.035982042
42489,0.767184506,0.940760645
42490,0.031597943,0.243136618
42491,0.117033438,0.821457776
42492,0.171584452,0.39436959
42493,0.111026201,0.908734558
42494,0.250979344,0.710899573
42495,0.280127862,0.428871795
42496,0.503701577,0.798249325
42497,0.096826166,0.081480561
42498,0.209765094,0.813771741
42499,0.022721929,0.437727539
42500,0.114503524,0.219893807
42501,0.305520747,0.897303489
42502,0.070803718,0.047403028
42503,0.048834783,0.099395455
42504,0.062316677,0.048884786
42505,0.179229508,0.443222619
42506,0.03367544,0.156996809
42507,0.093420781,0.355847081
42508,0.145569058,0.160235148
42509,0.088666055,0.208515995
42510,0.100870483,0.836539379
42511,0.295085184,0.40220455
42512,0.398130757,0.814481563
42513,0.100882842,0.264730549
42514,0.119994585,0.79561642
42515,0.499196093,0.585914601
42516,0.059675502,0.13322667
42517,0.269697391,0.79210419
42518,0.099980497,0.104545793
42519,0.061219869,0.150678484
42520,0.17171691,0.558750521
42521,0.090967018,0.307216048
42522,0.103875267,0.887992756
42523,0.79089536,0.974495293
42524,0.210183385,0.723800365
42525,0.730639524,0.972360871
42526,0.044728812,0.297725618
42527,0.263437195,0.709610263
42528,0.111718661,0.221594373
42529,0.661108687,0.723014594
42530,0.125546295,0.650263003
42531,0.09843667,0.120922509
42532,0.069849201,0.078768477
42533,0.02698865,0.099592534
42534,0.059771293,0.424922107
42535,0.640347534,0.92082433
42536,0.016598837,0.025345096
42537,0.06210689,0.111890779
42538,0.077919468,0.175653355
42539,0.420691589,0.599242902
42540,0.125768213,0.31013522
42541,0.133427838,0.980114974
42542,0.013260357,0.026505149
42543,0.044221998,0.096016126
42544,0.053748201,0.07151786
42545,0.06656235,0.065049695
42546,0.054375484,0.119469769
42547,0.155766623,0.571440695
42548,0.055934453,0.379697139
42549,0.045610309,0.603843585
42550,0.589572491,0.859493889
42551,0.513779413,0.873726466
42552,0.009098355,0.027801606
42553,0.835478103,0.952466918
42554,0.073814359,0.322926655
42555,0.579876478,0.810920978
42556,0.257983109,0.85924837
42557,0.065425823,0.509898558
42558,0.121556135,0.220311312
42559,0.091349651,0.320149816
42560,0.086390938,0.917320107
42561,0.151244609,0.466829321
42562,0.273136734,0.560339909
42563,0.236962226,0.48176422
42564,0.03602713,0.118811149
42565,0.343084007,0.641259692
42566,0.134723886,0.860858194
42567,0.416006685,0.956273028
42568,0.194979385,0.303868969
42569,0.711317982,0.877863629
42570,0.088093956,0.118449775
42571,0.106564129,0.303067918
42572,0.06000775,0.341313588
42573,0.173201107,0.401735322
42574,0.12408453,0.743073547
42575,0.108208166,0.665030282
42576,0.437765797,0.602574556
42577,0.047709351,0.146795678
42578,0.639096703,0.873967097
42579,0.111665352,0.235740108
42580,0.088973415,0.144093173
42581,0.151784489,0.386001089
42582,0.036961247,0.041777211
42583,0.796939026,0.978829331
42584,0.048868164,0.531791381
42585,0.210474535,0.399981651
42586,0.422925986,0.845712849
42587,0.010247242,0.018509678
42588,0.172803845,0.173781713
42589,0.162333816,0.417280578
42590,0.602708058,0.848059143
42591,0.153997373,0.92056506
42592,0.150353497,0.751065556
42593,0.291379837,0.570547195
42594,0.059470862,0.209358679
42595,0.141788555,0.526919078
42596,0.055939684,0.081078852
42597,0.140569051,0.249788826
42598,0.357666863,0.117323659
42599,0.090740401,0.155315259
42600,0.15352133,0.887769725
42601,0.22646257,0.071847166
42602,0.611443027,0.943236617
42603,0.504856879,0.556182229
42604,0.165971103,0.332496543
42605,0.141479078,0.366372071
42606,0.190781272,0.839886492
42607,0.338731282,0.245640365
42608,0.123432673,0.120340289
42609,0.328163807,0.544348287
42610,0.008154435,0.674782034
42611,0.70256582,0.876039919
42612,0.133989816,0.60670194
42613,0.035234034,0.05468175
42614,0.131372361,0.256707178
42615,0.051296617,0.14673635
42616,0.063440895,0.208091662
42617,0.18702803,0.412440563
42618,0.043805785,0.814781256
42619,0.24656832,0.371723078
42620,0.051073444,0.070837575
42621,0.084787083,0.174890277
42622,0.094352466,0.052940655
42623,0.127718441,0.265805211
42624,0.039042351,0.457081717
42625,0.037568718,0.115700612
42626,0.729521847,0.839029389
42627,0.221185879,0.434895204
42628,0.30443433,0.345289004
42629,0.684661246,0.21170793
42630,0.106760568,0.345467045
42631,0.171441442,0.92828777
42632,0.052928032,0.199136799
42633,0.041738747,0.069580247
42634,0.086439328,0.372659475
42635,0.271746625,0.545784013
42636,0.547845898,0.667045535
42637,0.158104563,0.436637663
42638,0.471888914,0.747478582
42639,0.046003679,0.677777198
42640,0.028483508,0.261974328
42641,0.20484684,0.305688624
42642,0.028231449,0.021305329
42643,0.290490633,0.309625798
42644,0.22528273,0.449506399
42645,0.078696235,0.676212196
42646,0.236530759,0.878460252
42647,0.138729846,0.849307621
42648,0.183679714,0.141208318
42649,0.054651818,0.129476085
42650,0.119803269,0.451161147
42651,0.547568437,0.184176891
42652,0.4260481,0.675801431
42653,0.257219275,0.032070286
42654,0.789138863,0.956042798
42655,0.012198135,0.059940706
42656,0.095083851,0.147016843
42657,0.02142882,0.028740292
42658,0.055474907,0.14920948
42659,0.050853205,0.695163535
42660,0.364089261,0.972936332
42661,0.169325249,0.257730279
42662,0.044870758,0.311783612
42663,0.103045116,0.644176093
42664,0.614057227,0.644081393
42665,0.069116809,0.760225117
42666,0.128030447,0.721508225
42667,0.665364925,0.970581153
42668,0.056884155,0.16865874
42669,0.032270049,0.052357612
42670,0.098382152,0.297414114
42671,0.093345188,0.48837054
42672,0.755256531,0.69095047
42673,0.684545345,0.695713602
42674,0.280962644,0.903736695
42675,0.170294155,0.449297551
42676,0.032897684,0.22423577
42677,0.039298599,0.36447991
42678,0.04849381,0.292813778
42679,0.060650228,0.114936324
42680,0.128789582,0.32693401
42681,0.023338661,0.046587037
42682,0.034420175,0.072950156
42683,0.23622917,0.645207862
42684,0.489101613,0.944225892
42685,0.165514203,0.677219689
42686,0.475696296,0.939136849
42687,0.854656284,0.977916178
42688,0.225625578,0.673640485
42689,0.863947779,0.926337807
42690,0.005729146,0.016218728
42691,0.109867318,0.18012997
42692,0.121458465,0.255838714
42693,0.47150768,0.711589472
42694,0.073062976,0.243741572
42695,0.022537026,0.170399621
42696,0.147587616,0.464914799
42697,0.035648547,0.079611599
42698,0.734666537,0.889881604
42699,0.111437913,0.358577291
42700,0.153483196,0.816310615
42701,0.170150368,0.960806922
42702,0.048403404,0.174491034
42703,0.019800384,0.035049985
42704,0.182047589,0.917895649
42705,0.018647181,0.077286966
42706,0.232132853,0.343900048
42707,0.033415528,0.045176884
42708,0.102131583,0.921964667
42709,0.172020597,0.414301795
42710,0.005727766,0.131760241
42711,0.087536493,0.466385005
42712,0.154126537,0.321260376
42713,0.178814524,0.907942845
42714,0.124112927,0.742549277
42715,0.027264561,0.185179308
42716,0.207452479,0.609934795
42717,0.140367424,0.273055589
42718,0.439426887,0.948461973
42719,0.120522149,0.208575447
42720,0.641956286,0.869186444
42721,0.035247135,0.084344719
42722,0.482505703,0.764969903
42723,0.174842222,0.574489982
42724,0.017549463,0.011712341
42725,0.148652707,0.46075263
42726,0.126352383,0.579278133
42727,0.071982471,0.514420797
42728,0.122461693,0.363751828
42729,0.118749967,0.834522363
42730,0.18194648,0.914009468
42731,0.16376069,0.455765012
42732,0.089106237,0.505808
42733,0.072587942,0.068948439
42734,0.143371595,0.369594955
42735,0.205774862,0.629583536
42736,0.444909299,0.207203205
42737,0.044064188,0.077872482
42738,0.191886238,0.813936565
42739,0.274998987,0.580916998
42740,0.084186052,0.192165077
42741,0.286060728,0.630523713
42742,0.067690888,0.1842018
42743,0.081692657,0.320113306
42744,0.010647229,0.040675509
42745,0.134320898,0.741509899
42746,0.046863041,0.092997341
42747,0.233088649,0.634167409
42748,0.082408026,0.317438825
42749,0.530415801,0.826085459
42750,0.051844508,0.089331731
42751,0.055947429,0.488155586
42752,0.009871725,0.216257249
42753,0.289374237,0.443739935
42754,0.09869018,0.204056789
42755,0.038918223,0.291885517
42756,0.286417542,0.812187526
42757,0.268187747,0.405492409
42758,0.026244254,0.194684056
42759,0.08933237,0.290902576
42760,0.120822487,0.238335402
42761,0.42566381,0.584622332
42762,0.134082575,0.389135136
42763,0.512022984,0.961862376
42764,0.213576446,0.478345878
42765,0.022601345,0.024734465
42766,0.035706188,0.252872057
42767,0.094381985,0.52311328
42768,0.150234803,0.380761007
42769,0.065061137,0.082462278
42770,0.047286541,0.124577884
42771,0.053400569,0.0834857
42772,0.488457326,0.668449564
42773,0.070945887,0.164541529
42774,0.114918221,0.187661097
42775,0.31287795,0.083624253
42776,0.010708827,0.268990102
42777,0.689268752,0.860497416
42778,0.110872218,0.213523641
42779,0.166710401,0.578452476
42780,0.078108215,0.307883125
42781,0.139512619,0.899747577
42782,0.067981949,0.855886346
42783,0.811311526,0.918072692
42784,0.074400165,0.607922583
42785,0.066927977,0.924326927
42786,0.103835782,0.40510523
42787,0.26134058,0.949862516
42788,0.312039753,0.774383903
42789,0.177972515,0.320018502
42790,0.020012519,0.043333511
42791,0.079593695,0.088156141
42792,0.094186811,0.22691784
42793,0.439439261,0.872131468
42794,0.177004872,0.264352039
42795,0.019232544,0.031820686
42796,0.562440939,0.806444564
42797,0.333453284,0.130435544
42798,0.099526518,0.413678912
42799,0.046112257,0.466657213
42800,0.264258172,0.875609861
42801,0.059108013,0.160876787
42802,0.098401992,0.119111946
42803,0.387276909,0.836415425
42804,0.208274451,0.732827178
42805,0.187841047,0.857933987
42806,0.256320683,0.852940907
42807,0.075521317,0.08398972
42808,0.128754818,0.152950676
42809,0.115050636,0.318711078
42810,0.021649625,0.186321234
42811,0.066674458,0.163542185
42812,0.50427178,0.691122486
42813,0.189510516,0.909236263
42814,0.019950989,0.063463705
42815,0.081203153,0.236161971
42816,0.006513482,0.012404309
42817,0.379999053,0.196934968
42818,0.119962911,0.175617425
42819,0.08667234,0.398659151
42820,0.036006567,0.318468239
42821,0.808808026,0.974572898
42822,0.08076329,0.255611151
42823,0.095742625,0.231396992
42824,0.917524191,0.962050117
42825,0.071441269,0.943342119
42826,0.825356613,0.401992528
42827,0.144355552,0.229038683
42828,0.13037636,0.139265548
42829,0.049606498,0.048824172
42830,0.502400338,0.519644407
42831,0.196846686,0.854855866
42832,0.774760392,0.911303669
42833,0.734284414,0.949040483
42834,0.097746944,0.979979825
42835,0.3462191,0.720140357
42836,0.005313548,0.003736456
42837,0.113515119,0.960228592
42838,0.588681213,0.535798511
42839,0.791278572,0.897238988
42840,0.051640343,0.696951311
42841,0.157567863,0.858330921
42842,0.588958555,0.763297573
42843,0.056278253,0.254896345
42844,0.304490914,0.710736586
42845,0.402801138,0.701503846
42846,0.094570032,0.938812568
42847,0.081618432,0.220193156
42848,0.072768983,0.867751768
42849,0.009962405,0.023872401
42850,0.279123434,0.88608161
42851,0.026863386,0.049179981
42852,0.121425127,0.529355143
42853,0.037110976,0.807964523
42854,0.587569483,0.289562347
42855,0.078884357,0.914843931
42856,0.074635156,0.095094891
42857,0.249990009,0.690681206
42858,0.221499795,0.524068674
42859,0.012306098,0.029981274
42860,0.088003948,0.832643917
42861,0.021160823,0.679728022
42862,0.058152845,0.123062726
42863,0.132059337,0.81846079
42864,0.066292028,0.208557735
42865,0.072313941,0.39792987
42866,0.094164271,0.320177007
42867,0.256279925,0.460172444
42868,0.17829344,0.302876397
42869,0.240662136,0.802502908
42870,0.038056848,0.402885929
42871,0.896893328,0.934966046
42872,0.169977985,0.978204298
42873,0.031451124,0.348103821
42874,0.071967479,0.048691783
42875,0.051486531,0.669079568
42876,0.139861803,0.201564436
42877,0.26162241,0.661558575
42878,0.190976371,0.797421368
42879,0.157681886,0.66575151
42880,0.854862233,0.981595632
42881,0.035203594,0.526551994
42882,0.141472622,0.628913661
42883,0.089982791,0.073266497
42884,0.278726093,0.170097076
42885,0.188013968,0.519212597
42886,0.579350855,0.817856383
42887,0.023615513,0.333234899
42888,0.077779551,0.240120097
42889,0.079040195,0.18390139
42890,0.457068271,0.525299283
42891,0.136376146,0.495533216
42892,0.255497019,0.480310988
42893,0.028897859,0.626521158
42894,0.158062,0.158901186
42895,0.019029056,0.19586686
42896,0.061307109,0.174881336
42897,0.286294289,0.736300197
42898,0.26002547,0.576530133
42899,0.105055407,0.317840013
42900,0.090255286,0.830600805
42901,0.409171856,0.820405133
42902,0.745813607,0.82899157
42903,0.054991175,0.633288215
42904,0.044691122,0.190317146
42905,0.406105229,0.784104055
42906,0.090218664,0.387319368
42907,0.109515214,0.210437071
42908,0.453324705,0.753874997
42909,0.071112646,0.568992055
42910,0.353047489,0.975572814
42911,0.91086276,0.925899736
42912,0.291207917,0.157659393
42913,0.140522545,0.278263924
42914,0.172653746,0.946151721
42915,0.755688338,0.855523795
42916,0.006211652,0.022280414
42917,0.019875722,0.046550134
42918,0.161501185,0.194625333
42919,0.060787891,0.486587472
42920,0.08821182,0.587016956
42921,0.059964422,0.116237045
42922,0.368856836,0.668127266
42923,0.099539566,0.815494877
42924,0.030625574,0.065206756
42925,0.052346786,0.403215945
42926,0.480789689,0.844669162
42927,0.065612595,0.157180964
42928,0.077462544,0.268077205
42929,0.095003998,0.598762492
42930,0.32833488,0.819576845
42931,0.462765505,0.412239933
42932,0.119167052,0.924151126
42933,0.154467852,0.349036489
42934,0.128877461,0.166927902
42935,0.124290838,0.690688656
42936,0.062667224,0.880348368
42937,0.152277627,0.93191886
42938,0.789454242,0.956293684
42939,0.019574926,0.410756365
42940,0.187089393,0.568800801
42941,0.034955413,0.479424326
42942,0.747195434,0.808076501
42943,0.340066652,0.504868484
42944,0.066150456,0.335365826
42945,0.057051028,0.377960748
42946,0.073058244,0.780044984
42947,0.146571286,0.563721198
42948,0.101044204,0.199839573
42949,0.024071054,0.32121894
42950,0.703994471,0.826015367
42951,0.696901271,0.920849069
42952,0.086067072,0.333215325
42953,0.368104586,0.471259129
42954,0.00520906,0.057745287
42955,0.2669582,0.121320987
42956,0.160352271,0.650329748
42957,0.096172813,0.215922412
42958,0.310192257,0.473095109
42959,0.393092018,0.513251872
42960,0.164792341,0.589157073
42961,0.003999023,0.01283427
42962,0.145536787,0.307545749
42963,0.145409806,0.226149123
42964,0.087444973,0.767912349
42965,0.795262514,0.929556866
42966,0.809122133,0.955596142
42967,0.242548018,0.426300671
42968,0.24919526,0.798846848
42969,0.009591487,0.037765563
42970,0.608637836,0.154416987
42971,0.583395708,0.715833691
42972,0.021987453,0.129873838
42973,0.354095441,0.41798336
42974,0.066091816,0.129635306
42975,0.789994783,0.944489448
42976,0.088373741,0.547420324
42977,0.170308681,0.599704477
42978,0.184911018,0.457097368
42979,0.174538278,0.748851236
42980,0.049943417,0.511116062
42981,0.187292395,0.8027715
42982,0.063235971,0.126501251
42983,0.035682334,0.845614917
42984,0.143729721,0.236107756
42985,0.011744838,0.226352482
42986,0.09438656,0.155745214
42987,0.122872659,0.366761949
42988,0.022120934,0.355134159
42989,0.015011533,0.029282047
42990,0.202804823,0.505758216
42991,0.386771327,0.325074041
42992,0.579869659,0.915744492
42993,0.066097333,0.1909686
42994,0.580989371,0.898635955
42995,0.721234231,0.690580031
42996,0.519774856,0.211736113
42997,0.038726179,0.027541988
42998,0.434746707,0.117964812
42999,0.465777658,0.342281951
43000,0.547343069,0.798187993
43001,0.147172851,0.370030284
43002,0.029270358,0.117952809
43003,0.0440962,0.737604257
43004,0.025981716,0.241345924
43005,0.128994476,0.118366535
43006,0.681123576,0.864809752
43007,0.592177223,0.901133814
43008,0.089687042,0.544995275
43009,0.091329475,0.228146019
43010,0.182534539,0.871808591
43011,0.330106666,0.485310312
43012,0.304618481,0.879897179
43013,0.068431001,0.221622235
43014,0.387860268,0.940337618
43015,0.502000459,0.896779762
43016,0.031760203,0.219875393
43017,0.060302402,0.049956188
43018,0.005761421,0.011284093
43019,0.032226072,0.078646888
43020,0.152300957,0.100844719
43021,0.05763228,0.333742354
43022,0.682695196,0.85913732
43023,0.215579189,0.851940017
43024,0.064444679,0.136573833
